ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO_BP,GO:0030201,heparan sulfate proteoglycan metabolic process,2/7,25/18588,3.63192287405083e-05,0.00777231495046878,0.00428184591467046,XYLT1/HS3ST4,2
GO_BP,GO:0006029,proteoglycan metabolic process,2/7,77/18588,0.000350942180425925,0.0375508133055739,0.0206871180040545,XYLT1/HS3ST4,2
KEGG,hsa00532,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,1/2,20/7715,0.00517832001506879,0.0453121410271306,0.00569516305132828,XYLT1,1
KEGG,hsa00534,Glycosaminoglycan biosynthesis - heparan sulfate / heparin,1/2,24/7715,0.00621237093896809,0.0453121410271306,0.00569516305132828,XYLT1,1
KEGG,hsa05143,African trypanosomiasis,1/2,36/7715,0.00931129755243809,0.0453121410271306,0.00569516305132828,PRKCB,1
KEGG,hsa04960,Aldosterone-regulated sodium reabsorption,1/2,37/7715,0.00956932299909696,0.0453121410271306,0.00569516305132828,PRKCB,1
KEGG,hsa04973,Carbohydrate digestion and absorption,1/2,46/7715,0.0118900397573589,0.0453121410271306,0.00569516305132828,PRKCB,1
KEGG,hsa04961,Endocrine and other factor-regulated calcium reabsorption,1/2,53/7715,0.0136931597548184,0.0453121410271306,0.00569516305132828,PRKCB,1
KEGG,hsa04730,Long-term depression,1/2,58/7715,0.0149800944357005,0.0453121410271306,0.00569516305132828,PRKCB,1
KEGG,hsa04370,VEGF signaling pathway,1/2,59/7715,0.0152373805544319,0.0453121410271306,0.00569516305132828,PRKCB,1
KEGG,hsa04929,GnRH secretion,1/2,64/7715,0.0165233070608671,0.0453121410271306,0.00569516305132828,PRKCB,1
KEGG,hsa04720,Long-term potentiation,1/2,67/7715,0.0172944596949498,0.0453121410271306,0.00569516305132828,PRKCB,1
KEGG,hsa05223,Non-small cell lung cancer,1/2,68/7715,0.0175514433613478,0.0453121410271306,0.00569516305132828,PRKCB,1
KEGG,hsa05031,Amphetamine addiction,1/2,69/7715,0.0178083934219304,0.0453121410271306,0.00569516305132828,PRKCB,1
KEGG,hsa05140,Leishmaniasis,1/2,74/7715,0.0190926396376216,0.0453121410271306,0.00569516305132828,PRKCB,1
