ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO_BP,GO:0045078,positive regulation of interferon-gamma biosynthetic process,1/2,12/18588,0.00129077352389873,0.0291257743638143,0.000638723122013471,IL21,1
GO_BP,GO:0045072,regulation of interferon-gamma biosynthetic process,1/2,16/18588,0.00172084612381662,0.0291257743638143,0.000638723122013471,IL21,1
GO_BP,GO:0032740,positive regulation of interleukin-17 production,1/2,17/18588,0.00182834980181368,0.0291257743638143,0.000638723122013471,IL21,1
GO_BP,GO:0042095,interferon-gamma biosynthetic process,1/2,17/18588,0.00182834980181368,0.0291257743638143,0.000638723122013471,IL21,1
GO_BP,GO:0045954,positive regulation of natural killer cell mediated cytotoxicity,1/2,23/18588,0.0024732503051359,0.0291257743638143,0.000638723122013471,IL21,1
GO_BP,GO:0002717,positive regulation of natural killer cell mediated immunity,1/2,27/18588,0.00290306819815456,0.0291257743638143,0.000638723122013471,IL21,1
GO_BP,GO:0032660,regulation of interleukin-17 production,1/2,33/18588,0.00354762137388709,0.0291257743638143,0.000638723122013471,IL21,1
GO_BP,GO:0032620,interleukin-17 production,1/2,37/18588,0.00397720771517895,0.0291257743638143,0.000638723122013471,IL21,1
GO_BP,GO:0042269,regulation of natural killer cell mediated cytotoxicity,1/2,38/18588,0.00408458982851867,0.0291257743638143,0.000638723122013471,IL21,1
GO_BP,GO:0001912,positive regulation of leukocyte mediated cytotoxicity,1/2,39/18588,0.0041919661530655,0.0291257743638143,0.000638723122013471,IL21,1
GO_BP,GO:0030890,positive regulation of B cell proliferation,1/2,39/18588,0.0041919661530655,0.0291257743638143,0.000638723122013471,IL21,1
GO_BP,GO:0002715,regulation of natural killer cell mediated immunity,1/2,41/18588,0.0044067014357797,0.0291257743638143,0.000638723122013471,IL21,1
GO_BP,GO:0034105,positive regulation of tissue remodeling,1/2,43/18588,0.0046214135633208,0.0291257743638143,0.000638723122013471,IL21,1
GO_BP,GO:0031343,positive regulation of cell killing,1/2,49/18588,0.00526541101490885,0.0291257743638143,0.000638723122013471,IL21,1
GO_BP,GO:0030888,regulation of B cell proliferation,1/2,57/18588,0.00612375011127531,0.0291257743638143,0.000638723122013471,IL21,1
GO_BP,GO:0042267,natural killer cell mediated cytotoxicity,1/2,58/18588,0.00623101644875179,0.0291257743638143,0.000638723122013471,IL21,1
GO_BP,GO:0002228,natural killer cell mediated immunity,1/2,62/18588,0.00666002391072607,0.0291257743638143,0.000638723122013471,IL21,1
GO_BP,GO:0032729,positive regulation of interferon-gamma production,1/2,62/18588,0.00666002391072607,0.0291257743638143,0.000638723122013471,IL21,1
GO_BP,GO:0001910,regulation of leukocyte mediated cytotoxicity,1/2,63/18588,0.00676726130423688,0.0291257743638143,0.000638723122013471,IL21,1
GO_BP,GO:0042108,positive regulation of cytokine biosynthetic process,1/2,63/18588,0.00676726130423688,0.0291257743638143,0.000638723122013471,IL21,1
GO_BP,GO:0050871,positive regulation of B cell activation,1/2,66/18588,0.00708893875200955,0.0291257743638143,0.000638723122013471,IL21,1
GO_BP,GO:0042531,positive regulation of tyrosine phosphorylation of STAT protein,1/2,67/18588,0.00719615299034781,0.0291257743638143,0.000638723122013471,IL21,1
GO_BP,GO:0042100,B cell proliferation,1/2,71/18588,0.00762495205576774,0.0291257743638143,0.000638723122013471,IL21,1
GO_BP,GO:0042509,regulation of tyrosine phosphorylation of STAT protein,1/2,79/18588,0.00848227232453602,0.0291257743638143,0.000638723122013471,IL21,1
GO_BP,GO:0031341,regulation of cell killing,1/2,81/18588,0.00869654450379631,0.0291257743638143,0.000638723122013471,IL21,1
