ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO_BP,GO:0034332,adherens junction organization,2/2,128/18588,4.70513109017366e-05,0.00108218015073994,NA,CDH10/CDH6,2
GO_BP,GO:0034330,cell junction organization,2/2,267/18588,0.000205565834329671,0.00236400709479122,NA,CDH10/CDH6,2
GO_CC,GO:0099059,integral component of presynaptic active zone membrane,1/2,13/18588,0.00139830035706812,0.0105130113604286,NA,CDH10,1
GO_CC,GO:0098945,intrinsic component of presynaptic active zone membrane,1/2,17/18588,0.00182834980181368,0.0105130113604286,NA,CDH10,1
GO_CC,GO:0048787,presynaptic active zone membrane,1/2,22/18588,0.00236578135989873,0.0108825942555342,NA,CDH10,1
GO_CC,GO:0048786,presynaptic active zone,1/2,59/18588,0.00633827699743528,0.0172843262670815,NA,CDH10,1
GO_CC,GO:0099060,integral component of postsynaptic specialization membrane,1/2,69/18588,0.00741056410064411,0.0172843262670815,NA,CDH10,1
GO_CC,GO:0098948,intrinsic component of postsynaptic specialization membrane,1/2,72/18588,0.00773213735013989,0.0172843262670815,NA,CDH10,1
GO_CC,GO:0098982,GABA-ergic synapse,1/2,72/18588,0.00773213735013989,0.0172843262670815,NA,CDH10,1
GO_CC,GO:0099056,integral component of presynaptic membrane,1/2,73/18588,0.00783931685571893,0.0172843262670815,NA,CDH10,1
GO_CC,GO:0098889,intrinsic component of presynaptic membrane,1/2,82/18588,0.00880367191023668,0.0172843262670815,NA,CDH10,1
GO_CC,GO:0099634,postsynaptic specialization membrane,1/2,84/18588,0.00901790935673819,0.0172843262670815,NA,CDH10,1
GO_CC,GO:0099055,integral component of postsynaptic membrane,1/2,113/18588,0.0121217502684756,0.020792662409592,NA,CDH10,1
GO_CC,GO:0098936,intrinsic component of postsynaptic membrane,1/2,118/18588,0.0126564032058386,0.020792662409592,NA,CDH10,1
GO_CC,GO:0042734,presynaptic membrane,1/2,139/18588,0.014900365202226,0.0228472266434133,NA,CDH10,1
GO_CC,GO:0099699,integral component of synaptic membrane,1/2,149/18588,0.0159680212708974,0.022954030576915,NA,CDH10,1
GO_CC,GO:0099240,intrinsic component of synaptic membrane,1/2,161/18588,0.0172484444326046,0.0233361307029357,NA,CDH10,1
GO_BP,GO:0007219,Notch signaling pathway,1/2,171/18588,0.0183148269667781,0.0234022789019942,NA,CDH6,1
GO_CC,GO:0045211,postsynaptic membrane,1/2,293/18588,0.0312780825210759,0.037795874046929,NA,CDH10,1
GO_CC,GO:0099572,postsynaptic specialization,1/2,308/18588,0.0328659774321122,0.037795874046929,NA,CDH10,1
GO_CC,GO:0098978,glutamatergic synapse,1/2,345/18588,0.036777216060303,0.0402798080660462,NA,CDH10,1
GO_CC,GO:0097060,synaptic membrane,1/2,387/18588,0.0412073968411878,0.0430804603339691,NA,CDH10,1
GO_CC,GO:0098793,presynapse,1/2,429/18588,0.0456273661909173,0.0456273661909173,NA,CDH10,1
