Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Developmental protein	165	5.501833944648216	2.3504392391435044E-6	SEMA5A, KDM1A, MYT1L, CTNND2, WIPF3, RORC, IKZF1, SLC9C1, FGF2, HHAT, DACH1, TBC1D32, CREB3L2, ZNF568, SUPT20H, TP63, WLS, AGFG1, DYNC2H1, NKX2-8, MEF2C, SEMA6A, DDX11, IFRD1, THEMIS, EBF1, RFX3, EBF2, UNC5C, MITF, NPNT, DKK2, DISP1, KIAA1217, SPATA16, LMX1A, RUFY3, CCDC169-SOHLH2, HECA, ROR2, SPATA19, FREM1, FREM2, NGEF, GCM2, NOTCH2, DLX1, PKDCC, DDX4, INTU, DLX5, FOXG1, TSHZ2, EFNA5, SPATA5, SPATA6, NEUROD1, EFNB2, FLRT3, PDGFD, SOHLH2, PDGFC, ALX1, MORC1, WNT2, KIAA0319, NKX2-4, NTNG1, ZBTB18, AKIRIN2, FZD3, JAG1, CADM1, FZD5, FZD4, SUCO, GDF3, TDRD6, ARHGAP24, HOPX, BMP6, PBX1, QKI, GADD45G, ICK, IGSF10, BMP3, DAB2, DAB1, HOOK1, MYF6, LHX6, FAT3, OSTN, DZIP1, SIM1, MYF5, ROBO2, HMX3, PIWIL1, GSK3B, RYR2, NRP1, NRP2, FLT1, TENM4, CITED2, SIX1, FMN2, PPP1R9A, MECOM, HEY1, PDILT, JARID2, EDIL3, TAPT1, MKL2, DCC, FIGLA, STRBP, MSGN1, RBM19, ZFR, SHROOM3, PAX3, MLF1, PAX2, RHOB, GREM2, TMEM2, DPPA4, DPPA3, MYOD1, C14ORF39, AIDA, MCTP2, DDX25, SEMA3A, NOTCH2NL, SEMA3E, EGFR, ASZ1, NOTO, LRIG3, FYN, SLIT2, CTNNA2, DISC1, NTRK2, FARP1, CHURC1, SEMA4D, ANGPT1, EYA1, NTRK3, TBX5, NLRP14, CENPE, KIF26B, SMOC1, MAB21L1, AGGF1, ACKR3, SPRY1, PTF1A	2521	949	20581	1.4194214331961368	0.001296602668227842	9.267446142908675E-5	8.562314371165624E-5
UP_KEYWORDS	Cell projection	127	4.234744914971658	2.0395526767358795E-5	CTNND2, WWC1, ITSN1, RAPH1, STMN2, IFIT5, CCP110, SLC9C1, LAMP5, ARHGAP44, ZFYVE27, ALCAM, TBC1D32, TEKT3, NRCAM, RGS8, EPHB1, ANKS1B, DYNC2H1, DSCAM, RPGRIP1L, SHISA9, TIAM2, CLIP1, SNTN, RUFY3, FKBP4, NGEF, GRIA1, URI1, INTU, MAX, ARL6, SPATA6, SAMSN1, DPP4, KIAA0556, SCIN, FLRT3, TTC21B, MYO6, SYNDIG1, NPHP3, NPHP4, SNX9, PLCG1, SRGAP2, PROM1, C5ORF42, GRXCR1, DNAH11, AFAP1L1, CADM2, PLK2, OSBPL3, IL31RA, DCDC2, BBIP1, SYNJ2, MCC, ARHGAP24, ICK, ARHGAP32, AHI1, FERMT1, FER, CABYR, DLG2, CDK6, DZIP1, ITGB1, SPAG16, CNTNAP2, C2CD5, TENM3, TENM4, WDR1, MEGF10, KCNC2, LRRC6, TRIM9, PCM1, BBS9, NOS1, CEP290, CC2D2A, TAPT1, DST, KCND2, COBL, RP1, BBS12, PALLD, SSX2IP, SHANK2, DNAH7, ROCK1, DNAH8, DNAH5, DNAH6, ADAM22, NEDD9, KCNA4, IFT74, GLRA1, ANKMY2, FAM168B, GLRA3, POC1B, RAB28, CCT8, CTNNA2, CLASP2, FARP1, MYO10, KCNB2, KLHL2, USH2A, RPGRIP1, AGBL4, MKLN1, FAM179B, KITLG, FAP, KIAA0586, PKN2, CEP41	2521	721	20581	1.4380105862488797	0.011195306460033971	6.622547515048267E-4	6.118658030207639E-4
UP_KEYWORDS	Disease mutation	375	12.504168056018672	5.301662036479044E-5	SMARCAL1, APP, MTRR, TRAF3IP2, GLDC, POP1, COL12A1, XYLT1, IKZF1, SMC3, SLC4A4, RXFP2, RPS6KA3, EDNRA, ZFYVE27, HERC2, PNP, EDNRB, LIPI, GJA5, PIEZO2, SOX9, GJA8, MYOZ2, TP63, TMPO, SEC63, DYNC2H1, CPT1A, COG6, DDX11, SECISBP2, ANK2, BCS1L, RUNX1, SCN10A, RBP4, SPATA16, AGTR1, KCNQ3, ZFPM2, FREM1, FREM2, CERKL, TPH2, SLC22A5, CFH, MAOA, FOXG1, PCDH15, PPP1R3A, PIK3R1, GNS, PLA2G7, LDHB, C7, HLCS, FLRT3, LARS, TTPA, C9, SI, MYO6, NKX2-1, OTOG, PROM1, APOB, HCRT, C5ORF42, GRXCR1, STAT5B, DNAH11, JAG1, HACE1, CRADD, XRCC4, FZD4, TGDS, POU6F2, EIF2AK3, IL31RA, FN1, GDF3, NR2F2, GRIN2B, SMARCA2, EXT1, ICK, SLC6A5, EXT2, FERMT1, HAL, OCLN, TG, MYO5B, NDUFAF5, PDE3A, DCHS1, FAT4, SCN2A, GABRB3, ROBO2, PCSK1, RYR2, ITK, MOCS2, KCNC1, TENM4, PIGN, CITED2, PTPRQ, GBE1, DPYS, ADK, PCSK9, LRRC6, IKBKAP, FARS2, IFIH1, ATIC, AUH, MECOM, NNT, KRT25, ADAMTSL2, ANKRD1, BBS9, PHGDH, CD36, CC2D2A, TMC1, ACAD8, ELOVL4, KCND2, SLC2A10, CCDC115, NIPA1, PAX3, AP3B1, BAAT, ANO5, PAX2, SUMF1, ANO3, ZEB2, PLCB4, GAL, GAN, BBS12, DPYD, AGPS, RARB, POT1, PPARG, ISPD, MOCS1, OCA2, CRB1, NBAS, ASAH1, PTH, PRICKLE2, HSD17B4, ABCB11, EGFR, GLRA1, CHN1, GCNT2, SLC17A5, SHOC2, CTNNA3, CD59, AGA, WWOX, TRMT10A, GABRA1, NUBPL, AKR1C2, MLH1, APTX, POU4F3, PDP1, CENPE, KITLG, LYRM4, SMOC1, TRMT5, LYRM7, HYLS1, AGGF1, MSRB3, IL17F, CDKN3, KDM1A, IRS1, ZBTB24, HFE, CTNND2, HP, TNC, RORC, ZBTB20, F13A1, PLOD2, UBE3B, HNMT, PARK2, NR3C2, IGF1R, TGM1, RIMS1, SMCHD1, KIF5C, MTPAP, HADH, GYG1, SLC25A46, KIRREL3, CD96, CASR, CASK, MITF, LIFR, RPGRIP1L, TNNI3K, PRLR, FOXP2, FOXP1, POLG2, TBL1XR1, SLFN14, COL4A4, COL4A3, CHMP4B, ROR2, RAF1, GCM2, FBN2, FTO, NOTCH2, ARL6, DLX5, CUL3, SLC1A1, ITPR1, ITPR2, TNFRSF11B, SPATA5, CYP19A1, NALCN, NEUROD1, DPP6, ATXN7, TTC21B, NPHP3, NPHP4, IMPG1, GRIA3, IMPG2, TGFB2, SYT1, BDNF, DCDC2, ARHGAP26, AHI1, FGF14, CDK6, COL5A2, MYF6, MKRN3, TCF4, BMPR1B, IL7R, FGF12, SNAP25, THRB, MEGF10, MCM8, DOCK8, CHD7, CEP164, SLC40A1, SIX1, ETFA, PTPN22, TREM2, TSPAN12, MTO1, SYNE2, CDC73, GHR, UNC80, SPRED1, OPA1, TRPS1, KYNU, HMGCS2, SCN5A, CEP290, LBR, TAPT1, PRKG1, FGB, FGA, POU1F1, TRPC6, TRPC3, PDE4D, BCKDHB, VPS13B, PEX2, PEX1, APOA5, TGFBR1, ETV6, TRDN, RP1, LRTOMT, PIK3CA, RRM2B, ASPH, PCCA, IMPAD1, RASA1, RBM20, CNGB3, DSG4, SLC25A13, SEMA3A, DNAH5, ETFDH, PARN, TTN, CDC42, HMGCL, SLC25A26, CHSY1, OXCT1, BMS1, IL21R, POC1B, KCNJ1, SEC23B, FKTN, SMARCE1, NTRK2, KCNJ6, KCNJ10, EYA1, HSD3B2, LAMB3, MMAB, CEP152, SLC12A1, KCNJ18, NYX, TBX5, USH2A, TSHR, GALC, RPGRIP1, MYO1E, GALE, CYP24A1, PDE10A, SUCLA2, KIAA0586, ERCC8, KRAS, ERCC6, GPD1L, SEC24D, MBTPS2, TAF2, HCN1	2521	2550	20581	1.200562335207784	0.028841849623544413	0.00162584302452024	0.0015021375770023957
UP_KEYWORDS	Coiled coil	437	14.571523841280426	8.754978949771606E-5	ATF2, SCOC, CHIC2, TRIO, MYT1L, ZNF292, ITSN1, STMN2, HNRNPU, SMC3, PSMD6, TDO2, KIAA1468, MYC, WDR91, BBX, CEP95, SMCO4, CEP97, NCKAP5, CDK5RAP2, ADGB, DDX11, ANKHD1-EIF4EBP3, HDHD2, WDR78, EML4, KIAA1217, HECW2, RUFY3, SRFBP1, URI1, HSPA4L, WDR63, RNF219, IQGAP2, NUGGC, GRPEL2, MYO6, PROM1, C5ORF42, DNAH11, AFAP1L1, POU6F2, NETO2, ELL2, ST18, PPFIBP1, GRIN3A, NOSTRIN, MRVI1, HNRNPC, DZIP1, DZIP3, SETD5, SPEF2, LRRC6, FMN2, OSBPL10, LRRC1, EEA1, TRIM9, NUF2, DLGAP1, JAK1, IKBIP, CEP68, BIVM-ERCC5, GCFC2, NCOR1, EXOC4, VAMP4, EXOC2, EXOC1, SERPINB13, TMF1, USO1, ADCY8, TANK, BCLAF1, SNX29, MFN1, RUNX1T1, TRMT10A, TCAIM, VWA3A, SNCAIP, C6ORF163, SULF1, STXBP5L, POU4F3, KTN1, CENPE, CENPH, RFWD3, CCDC6, OLFML2B, CTNND2, TNC, MAP3K7CL, CASC1, CEP128, RIMS2, SMCHD1, ZUFSP, DACH1, ZNF326, POTEA, MAP3K5, CSGALNACT1, TLE4, TLE1, KCNH7, MITF, TNNI3K, FOXP2, CLIP1, OLFM3, TXLNB, UTRN, FKBP4, CLEC4F, PHLDB2, KIAA0408, KANK4, ANKRD17, IQCA1, MAX, FAM114A2, ITPR1, UBR3, HMMR, RASAL2, AK7, NEUROD1, KIAA0556, STRA8, SRGAP3, SRGAP2, PLXNA4, BTN2A1, CCDC15, MCC, CNOT4, DAB2, LRCH1, BFSP1, C6ORF118, OSBPL1A, MNAT1, EIF4G3, NFE2L2, SNAP25, FAM47E-STBD1, SCHIP1, CEP164, LRMP, SYNE2, FSD1L, OPA1, TRIM68, PRKG2, CNGA4, ERC2, CEP290, BCAS2, PRKG1, CCDC50, CTNNBL1, CCDC38, TMCO5A, TRPC6, DST, SECISBP2L, COBL, APOA5, PARD3B, NOS1AP, BMP2K, CNGB3, TOP1, SEC22B, BDP1, SSX2IP, LUZP1, ROCK1, CCDC68, LUZP2, MFF, HDAC9, FYB, TTN, KIAA1328, CCDC85A, VPS54, LINC01207, E2F3, ASCC3, CCDC70, CCDC73, SMARCE1, ANGPT1, MYO10, PLCL1, CEP152, CDC5L, TPD52L1, RPGRIP1, KIAA0586, APLF, TRIM36, ESF1, CCDC60, SMAP1, SMARCAL1, APP, TCERG1, THSD7B, ZAK, CCP110, JMJD1C, SOGA3, GOLGA4, CCDC91, HERC2, PIEZO2, BCAP29, THSD7A, TRIM27, CCDC93, SRGAP2B, TMPO, SEC63, DYNC2H1, MTUS2, KRT7, IMP4, RUNX1, TIAM2, UTS2B, INPP4B, FAM76B, SPATA18, NECAB1, PDE1C, TSHZ2, CWF19L2, TRANK1, PCDH15, TMTC1, PIK3R1, XRRA1, MICAL1, DHX36, DHX38, HIVEP3, TRPM8, APOB, SCN3A, ATP6V1C2, MSR1, RABGAP1L, XRCC4, BCL11A, SYNRG, SUCO, MYO5A, NMI, SMARCA2, STAG1, OCLN, MYO5B, SPATS2L, SCN2A, SPAG16, RYR2, MIA3, N4BP2L2, RYR3, PCM1, PCLO, RSRC1, OTUD6B, KRT25, ANKRD1, EPG5, BBS9, CC2D2A, ANKRD6, NCOA2, ZHX3, LRRIQ3, CCDC115, NBPF9, LRRIQ1, NBPF7, CACYBP, BTN3A2, ANO4, NCOA7, AIDA, KIF2B, EEF1E1, PDZRN3, MATN2, RABGAP1, STX18, TRAK1, FAM184B, HSF2, FAM196A, CTNNA3, FAM47E, DISC1, FILIP1L, DYNC1I1, MPP4, MYO9A, PLEKHA7, NEK10, AGGF1, FAM171B, SPC25, GUCY1B3, KDM1A, WWC1, RASEF, MRFAP1, ARID4A, CWC27, CHCHD3, KIF5C, TEKT3, FAM81B, AZI2, PPFIA2, PUS3, SYCE1L, APLP2, MYH15, KAZN, ATP1B4, LMO7, RPGRIP1L, KIF16B, KIAA2026, GEMIN5, CHMP4B, CCDC148, ARHGEF28, CCDC146, NALCN, RASGRP1, STK3, ODF2L, NPHP3, UTP20, MORC1, PDZD8, PIBF1, CCDC140, CNTLN, CYP2J2, CCDC138, MLKL, VTA1, NFXL1, ARHGAP25, ARHGAP24, ANKHD1, AHI1, FER, RALYL, PAN3, CCPG1, HOOK1, ATG16L1, DLG5, FAM175B, CAPRIN2, TAF4B, GNB5, RNF103-CHMP3, RBM27, TNFAIP8, CHD7, HMGB1, PPP1R9A, CHD1, IQCJ-SCHIP1, RB1CC1, LRRFIP2, SCN5A, YWHAH, MKL2, FGB, FGA, MYOCD, RBM19, MYRIP, NAV2, ATP5F1, YWHAZ, TRDN, TBC1D1, LMBRD2, TBC1D4, NAV3, C14ORF37, DOCK1, COLEC12, DNAH7, DNAH8, DNAH5, DNAH6, ASAP2, STRN3, IFT74, POC1B, CLASP2, RWDD1, ATF7IP, LAMB3, LAMB4, CADPS, DTNBP1, ZNF180, ZFC3H1, PDE4DIP, LAMB1, DEK, RSPH3, FMNL2, GNPDA2, TAF7, PMFBP1, FSIP2	2521	3036	20581	1.1750958614306493	0.04718031353440366	0.0025435517790915406	0.00235002066546501
GOTERM_BP_DIRECT	GO:0046579~positive regulation of Ras protein signal transduction	9	0.3001000333444481	0.0016552053484152503	NOTCH2, ITPKB, KITLG, RASGEF1A, SHOC2, NRG1, IGF1, RASGRP1, DGKI	2194	19	16792	3.6253898191239267	0.9998184898375093	1.0	1.0
GOTERM_BP_DIRECT	GO:0007165~signal transduction	186	6.202067355785261	0.0018385611170769608	CHRM3, GUCY1B2, DGKD, CD83, CALML5, IRS1, CTNND2, RAPH1, LY75, CBLB, GUCA1C, SMC3, FGF2, IGF1R, NR3C2, ELK3, ARHGAP44, RPS6KA3, CRHBP, IPO8, EDNRA, HPGDS, ALCAM, GRB14, RGS1, SOX9, KIFAP3, PRKACB, GUCY1A2, UNC5CL, TLE1, PRKCH, OR52E2, MAGI2, THOC1, ANK2, UNC5C, CARTPT, TEX2, FRS3, RUNX1, TOM1L1, INPP4B, PLAA, CD226, ROR2, RAF1, RIN2, SKAP2, NSMAF, GRIA1, GRIA2, CD274, PDE1C, ITPR1, ITPR2, DAPP1, FPR3, TNFRSF11B, TXN, PIK3R1, RASAL2, ARHGAP15, IQGAP2, HIF1A, PLCXD2, RASGRP1, STK3, RAP1A, MICAL1, NPHP4, HIVEP3, RSU1, SRGAP3, PLCG1, SRGAP2, MAP2K5, MAP2K6, LYN, STARD13, CRADD, BCL11B, BCL11A, STAC, LRRN2, LNPEP, NR2F2, IGF1, ARHGAP26, MCC, GNG12, ARHGAP25, ARHGAP24, ESR2, NR4A2, ICK, EXT1, ARHGAP32, EXT2, PLCXD3, TG, CNIH1, FGF14, DLG5, TNFSF4, NOSTRIN, ZNF536, GNB5, IL7R, FGF12, LRP12, GABRB3, PTPRT, ITK, NRP1, GABRB1, TENM3, TENM4, PDE3B, GDI2, PTPRM, FASLG, VLDLR, IKBKAP, ARHGAP5, ADRA1A, LRRC1, PDE4B, NCK2, CD38, PRKG2, PRKG1, FGB, FGA, OR52I2, OR52I1, PDE4D, ANXA4, ARAP2, HTR3A, SLC39A12, IRAK4, RGMB, YWHAZ, TGFBR1, ITPKB, ARHGAP10, RASA1, ZNF516, DEPDC1, SAG, RARB, CNGB3, PPARG, DOCK1, STOML3, ROCK1, NRXN1, TGFBRAP1, NEDD9, AKAP5, SRI, ADCY8, TANK, EGFR, FYB, GNA13, GNA14, ASZ1, CHN1, SPOCK1, MPZL1, MYO10, RYK, TRAT1, TXNRD1, CCK, DEK, MYO9A, LYVE1, LILRB4, MKLN1, KITLG, PDE10A, SMOC1, PKN2	2194	1161	16792	1.226158256367495	0.999930160960146	1.0	1.0
UP_KEYWORDS	Mental retardation	55	1.833944648216072	0.002133718310400613	SETD5, SNAP25, MYT1L, DOCK8, ZBTB20, VLDLR, UBE3B, FMN2, GRIK2, SMC3, SOBP, HNMT, RPS6KA3, HERC2, BBS9, CEP290, CDK5RAP2, KIRREL3, MEF2C, ELOVL4, COG6, CASK, ARID1B, PRSS12, FOXP1, ZEB2, TBL1XR1, BBS12, ARL6, MAOA, FOXG1, SPATA5, CDC42, DPP6, TTC21B, CAMTA1, GRIA3, SMARCE1, ZBTB18, TRMT10A, MBD5, KCNJ10, CRADD, AUTS2, EYA1, CEP152, SMARCA2, GRIN2B, EXT2, KRAS, TCF4, DCHS1, FAT4, ERCC6, TAF2	2521	299	20581	1.501706733671275	0.6924356230440509	0.039743701403315145	0.036719724122628125
GOTERM_BP_DIRECT	GO:0007399~nervous system development	55	1.833944648216072	0.0033920184381972863	PCSK2, SEMA5A, APP, CHRM3, MYT1L, GRIK1, VLDLR, FGF2, EDNRB, DPF3, SRGAP2B, CSGALNACT1, TRPC5, RBFOX1, MEF2C, SEMA6A, RBFOX2, DSCAM, APAF1, PAX3, NRG1, NAV2, ARID1B, ZEB2, GAL, DOK5, NINJ2, MPPED2, NOTCH2, IGSF8, NLGN1, INTU, DLX5, FUT10, EFNA5, PCDH18, MOBP, FUT9, SPOCK1, APOB, FKTN, MBD5, JAG1, BDNF, CRIM1, SLC4A10, LSAMP, ARHGAP26, SMARCA2, TSHR, DLG2, FGF14, CNTN4, SIM1, FGF12	2194	287	16792	1.4667179097888128	0.9999999787833322	1.0	1.0
GOTERM_CC_DIRECT	GO:0016020~membrane	320	10.6702234078026	0.004733777767775265	CYFIP2, CMAS, LPGAT1, STMN2, HNRNPU, AQP4, MKI67, HTR4, KIAA1109, CCDC91, CNST, HERC2, ZNF607, PSMD3, NIPAL3, CPNE1, BCAP29, TRIM27, TMPO, SEC63, GBP5, CPT1A, IL1R1, ACSL5, FNDC3A, MED6, SYTL2, TIAM2, EML4, RUFY3, HECA, NGEF, IGSF8, GYPA, ABCB1, GYPC, AGAP1, PIK3R1, LDHB, CYB5R1, HIST1H3A, KCNMB2, MYO6, HLTF, KCNMB3, DHX38, PIP5K1B, HIST1H3B, HIST1H3E, MSR1, JAG1, EDEM1, EIF2AK3, MYO5A, SUCO, LNPEP, EXT2, MSRA, HIST1H4A, XKR9, HIST1H4B, GRIN3A, FAT1, HIST1H4H, DCHS1, HNRNPC, FAT4, XKR4, HIST1H4C, HIST1H4E, SFXN5, CDS2, FARSB, PCSK2, PTPRT, RYR2, NRP1, NRP2, TENM3, SLC44A1, PIGN, KCNC2, GDI2, MIA3, SLC7A11, VLDLR, STON2, ARHGAP5, PCSK6, LRRC1, EEA1, PPP3CA, IMMP2L, PCM1, PCLO, ATIC, KCNT2, NNT, STBD1, SEC61G, NUF2, BBS9, CD38, CD36, PCMTD1, JAK1, IKBIP, PARP4, ANXA3, CCDC115, KREMEN1, SLC39A11, NIPA1, LRRC40, EMP1, PTH2R, SORCS1, BTN3A3, AP3B1, ANO6, BTN3A2, SORCS3, PRSS12, ITPKB, IMMP1L, PLSCR1, MRAS, NCOR1, VSNL1, HEATR5B, AGPS, EXOC4, AIDA, SLU7, EXOC2, EXOC1, NBAS, SGMS1, STX18, USO1, DERL1, HSD17B4, ADCY2, ADCY8, ABCB11, EGFR, ERMP1, STAMBPL1, GCNT2, SLC17A5, CD59, FILIP1L, CORIN, RANBP2, RYK, MGMT, MLH1, LYVE1, PLEKHA8, KTN1, CENPE, KITLG, RIT2, FABP6, CR1L, ETNK1, PCYOX1L, CEP41, RNF141, SIGLEC6, SEMA5A, GHDC, FAM49B, RASL11B, NDUFA12, TNC, IL1RAP, SLC8A1, IGF1R, DOCK10, RIMS1, PAPOLG, ARHGDIB, BAALC, GYG1, ROS1, CAST, UNC5CL, DSCAM, APLP2, TOMM34, DNAJB14, CDKAL1, ATP11B, NPNT, MSH3, ELMO1, GEMIN5, UTRN, DSC3, ARL8B, NOTCH2, ANKRD17, DDX5, ARL6, CUL3, COPB1, SLC1A1, ITPR1, UBR4, ITPR2, HMMR, ARHGAP15, FOXO3, EFNA5, CYP19A1, RASGRP1, DPP4, EFNB2, RAP1A, CALCR, NPHP4, LRRC4C, PDZD8, SYT4, OSBPL3, NFXL1, HELZ, TMEM233, IBTK, DAB1, DLG2, REEP3, ITGA11, SLCO1A2, CNTN1, CDK1, HPSE, STT3B, BMPR1B, IL7R, ITGB1, DPP10, CNTNAP2, SNAP25, SFT2D3, DOCK8, PDE3B, PLEK, LRMP, TSPAN12, HS2ST1, OPA1, PDE4B, CEP290, LBR, CTNNBL1, TRPC6, DIS3, PDE4D, ITGA1, RBM19, COBL, NRG1, PEX2, KSR2, ATP5F1, TGFBR1, PARD3B, DNAJC3, PPM1A, DNAJC1, VCAN, LMBRD2, ALS2, ASPH, GORASP2, IMPAD1, CDH11, MCM4, SEC22B, MCTP2, DOCK1, CDH17, SEC22C, GTF3C1, CAMK2D, LUZP1, TGFBRAP1, TTK, ASAP1, GLT6D1, SRI, ADD3, CLCN3, GNA13, CDC42, CHSY1, POLR2B, LRRC8D, SLIT2, ASCC3, RFFL, PDLIM5, SEC23B, CLASP2, GALNT7, CMTM7, SEC24B, KCNJ10, NTRK3, CMTM6, SLC12A1, KCNJ16, SYT15, CDC5L, SYT17, PDE10A, KRAS, PFKP	2322	2200	18224	1.141586406702686	0.9798620557015318	0.27827850734850307	0.2752353644977904
GOTERM_BP_DIRECT	GO:0007162~negative regulation of cell adhesion	12	0.40013337779259756	0.006089494015577926	SEMA5A, DAB1, DSCAM, SEMA4D, ANGPT1, RASA1, PDE3B, ARHGDIB, ADAM22, TNC, MIA3, JAM2	2194	37	16792	2.482248885165932	0.9999999999999839	1.0	1.0
