Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Cytoplasm	12	48.0	0.005867278344400038	LGALS3, PPM1A, TRIM9, PSMA3, PRKCH, TBPL2, TRMT5, KLHDC1, SAMD4A, HIF1A, DLGAP5, SAV1	23	4816	20581	2.2296331070345228	0.40067819307479047	0.5104532159628034	0.5104532159628034
UP_KEYWORDS	Phosphoprotein	15	60.0	0.021744462191641695	PRKCH, ATL1, PELI2, SAMD4A, HIF1A, SAV1, KTN1, TRIM9, LGALS3, PPM1A, PSMA3, SNAPC1, NEMF, SLC38A6, DLGAP5	23	8246	20581	1.6277457317909079	0.8523098907376732	0.9458841053364138	0.9458841053364138
UP_KEYWORDS	Nucleus	11	44.0	0.03336520117080273	KLHDC2, LGALS3, PPM1A, PSMA3, SNAPC1, NEMF, TBPL2, TRMT5, HIF1A, DLGAP5, SAV1	23	5244	20581	1.8770188704274866	0.9477807014520544	0.9675908339532792	0.9675908339532792
GOTERM_CC_DIRECT	GO:0005634~nucleus	12	48.0	0.036125652539045254	KLHDC2, LGALS3, PPM1A, PSMA3, SNAPC1, NEMF, TBPL2, TRMT5, RPL13AP3, HIF1A, DLGAP5, SAV1	23	5415	18224	1.7558954594724798	0.8351835013602917	1.0	1.0
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	10	40.0	0.15016578642190082	LGALS3, TRIM9, PSMA3, PRKCH, TBPL2, KLHDC1, FBXO34, HIF1A, DLGAP5, SAV1	23	5222	18224	1.5173263617138195	0.999655351526285	1.0	1.0
UP_KEYWORDS	Ubl conjugation pathway	3	12.0	0.16347199276927266	TRIM9, PELI2, FBXO34	23	680	20581	3.947762148337596	0.9999998197802968	1.0	1.0
UP_KEYWORDS	Cell projection	3	12.0	0.17914870685453135	TRIM9, ATL1, SAMD4A	23	721	20581	3.7232708195139597	0.9999999652455562	1.0	1.0
GOTERM_CC_DIRECT	GO:0005829~cytosol	7	28.000000000000004	0.1980514457722095	PPM1A, PSMA3, PRKCH, PELI2, HIF1A, SOS2, SAV1	23	3315	18224	1.6731326644370124	0.9999799007926911	1.0	1.0
UP_KEYWORDS	Coiled coil	6	24.0	0.21569745453876252	TRIM9, NEMF, ATL1, DLGAP5, SAV1, KTN1	23	3036	20581	1.7684310018903593	0.9999999993391919	1.0	1.0
GOTERM_MF_DIRECT	GO:0005515~protein binding	13	52.0	0.23038057599248468	ATL1, PELI2, SAMD4A, FBXO34, HIF1A, SAV1, KTN1, TRIM9, LGALS3, PPM1A, PSMA3, SOS2, DLGAP5	20	8785	16881	1.2490210586226522	0.999999884432099	1.0	1.0
UP_KEYWORDS	Acetylation	6	24.0	0.2982154932488672	LGALS3, PSMA3, ATL1, SLC38A6, L2HGDH, HIF1A	23	3424	20581	1.5680363673303537	0.9999999999999584	1.0	1.0
UP_KEYWORDS	Alternative splicing	14	56.00000000000001	0.30789746933150997	KLHDC2, PRKCH, ATL1, SAMD4A, HIF1A, KTN1, TRIM9, PPM1A, PSMA3, NEMF, SLC38A6, L2HGDH, SOS2, DLGAP5	23	10587	20581	1.1832969885133942	0.9999999999999876	1.0	1.0
GOTERM_MF_DIRECT	GO:0044822~poly(A) RNA binding	3	12.0	0.3660920169618176	LGALS3, SAMD4A, KTN1	20	1129	16881	2.2428255093002654	0.9999999999991613	1.0	1.0
GOTERM_BP_DIRECT	GO:0007165~signal transduction	3	12.0	0.38197507723852253	PRKCH, HIF1A, SAV1	20	1161	16792	2.1695090439276483	1.0	1.0	1.0
UP_KEYWORDS	Polymorphism	15	60.0	0.39795712423566076	PRKCH, FBXO34, HIF1A, SAV1, KTN1, TRIM9, LGALS3, PSMA3, NEMF, TBPL2, TRMT5, SLC38A6, L2HGDH, SOS2, DLGAP5	23	12043	20581	1.1145388445028503	1.0	1.0	1.0
UP_SEQ_FEATURE	splice variant	10	40.0	0.4264966309434681	KLHDC2, PPM1A, TRIM9, PSMA3, SAMD4A, SLC38A6, L2HGDH, HIF1A, DLGAP5, KTN1	22	7760	20063	1.1751991565135893	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	5	20.0	0.43947464040284956	PPM1A, PSMA3, SNAPC1, FBXO34, HIF1A	23	2784	18224	1.42303848075962	0.99999999999952	1.0	1.0
GOTERM_CC_DIRECT	GO:0005622~intracellular	3	12.0	0.4851820393188855	PRKCH, SOS2, SAV1	23	1332	18224	1.7845671758715236	0.9999999999999926	1.0	1.0
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	3	12.0	0.5176389389344325	SNAPC1, SAMD4A, HIF1A	20	1504	16792	1.6747340425531914	1.0	1.0	1.0
UP_KEYWORDS	Disease mutation	4	16.0	0.5244658193393428	TRMT5, ATL1, L2HGDH, SOS2	23	2550	20581	1.4036487638533675	1.0	1.0	1.0
UP_KEYWORDS	Hydrolase	3	12.0	0.5431388915749245	PPM1A, PSMA3, ATL1	23	1671	20581	1.6065100304425883	1.0	1.0	1.0
UP_KEYWORDS	Ubl conjugation	3	12.0	0.554447104217791	TRIM9, HIF1A, DLGAP5	23	1705	20581	1.5744740532959327	1.0	1.0	1.0
UP_SEQ_FEATURE	sequence variant	14	56.00000000000001	0.599537876889094	PRKCH, ATL1, FBXO34, HIF1A, SAV1, KTN1, TRIM9, LGALS3, TBPL2, TRMT5, SLC38A6, L2HGDH, SOS2, DLGAP5	22	12443	20063	1.0260679608103862	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	4	16.0	0.6817224448066499	LGALS3, PSMA3, PRKCH, RPL13AP3	23	2811	18224	1.1274960171995112	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0016020~membrane	3	12.0	0.7630005645553899	LGALS3, PPM1A, KTN1	23	2200	18224	1.0804743083003951	1.0	1.0	1.0
UP_KEYWORDS	Metal-binding	3	12.0	0.9209831428621063	PPM1A, TRIM9, PRKCH	23	3640	20581	0.737494027711419	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	3	12.0	0.973664209339632	LGALS3, PRKCH, SLC38A6	23	4121	18224	0.5768122975639091	1.0	1.0	1.0
