Annotation Cluster 1	Enrichment Score: 0.7175903763061212
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Membrane	7	53.84615384615385	0.03098715535386696	AGPAT5, TNKS, DLC1, NRG1, UNC5D, CSMD1, XKR5	9	7494	20581	2.136034753728909	0.8534109386945449	1.0	1.0
UP_SEQ_FEATURE	disulfide bond	4	30.76923076923077	0.09757835252737092	DEFA5, NRG1, UNC5D, CSMD1	9	2917	20063	3.0568696910829236	0.9999527151564249	1.0	1.0
UP_SEQ_FEATURE	transmembrane region	5	38.46153846153847	0.11656775109915381	AGPAT5, NRG1, UNC5D, CSMD1, XKR5	9	5056	20063	2.2045314697609	0.9999939909595436	1.0	1.0
UP_KEYWORDS	Disulfide bond	4	30.76923076923077	0.1351584353758123	DEFA5, NRG1, UNC5D, CSMD1	9	3434	20581	2.6636898984016044	0.9998577246107745	1.0	1.0
UP_KEYWORDS	Transmembrane helix	5	38.46153846153847	0.14920783370273621	AGPAT5, NRG1, UNC5D, CSMD1, XKR5	9	5634	20581	2.029444247229125	0.9999476119262305	1.0	1.0
UP_KEYWORDS	Transmembrane	5	38.46153846153847	0.15053074133528332	AGPAT5, NRG1, UNC5D, CSMD1, XKR5	9	5651	20581	2.023339035372304	0.9999523560589573	1.0	1.0
UP_SEQ_FEATURE	splice variant	6	46.15384615384615	0.1538387450547929	TNKS, DLC1, NRG1, UNC5D, CSMD1, XKR5	9	7760	20063	1.7236254295532645	0.9999999081764374	1.0	1.0
UP_KEYWORDS	Alternative splicing	7	53.84615384615385	0.1642131300066472	TNKS, DLC1, NRG1, UNC5D, CSMD1, MCPH1, XKR5	9	10587	20581	1.5119905964337814	0.9999823059114532	1.0	1.0
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	5	38.46153846153847	0.1648731656563392	AGPAT5, NRG1, UNC5D, CSMD1, XKR5	9	5163	18224	1.960961542600125	0.99925852323348	1.0	1.0
UP_KEYWORDS	Signal	4	30.76923076923077	0.20775549167113588	DEFA5, NRG1, UNC5D, CSMD1	9	4160	20581	2.1988247863247863	0.9999993232730323	1.0	1.0
UP_KEYWORDS	Glycoprotein	4	30.76923076923077	0.25126622795620646	DEFA5, NRG1, UNC5D, CSMD1	9	4551	20581	2.0099123513757657	0.9999999784239082	1.0	1.0
UP_KEYWORDS	Polymorphism	7	53.84615384615385	0.2850990006116459	AGPAT5, DLC1, DEFA5, NRG1, UNC5D, CSMD1, MCPH1	9	12043	20581	1.3291907701108068	0.9999999987147129	1.0	1.0
UP_SEQ_FEATURE	topological domain:Extracellular	3	23.076923076923077	0.30765150226753024	NRG1, UNC5D, CSMD1	9	2787	20063	2.3995933500777418	0.9999999999999997	1.0	1.0
UP_SEQ_FEATURE	sequence variant	7	53.84615384615385	0.3589458696193392	AGPAT5, DLC1, DEFA5, NRG1, UNC5D, CSMD1, MCPH1	9	12443	20063	1.2540830632126942	1.0	1.0	1.0
UP_SEQ_FEATURE	signal peptide	3	23.076923076923077	0.3956736726198011	DEFA5, UNC5D, CSMD1	9	3346	20063	1.9987049212990633	1.0	1.0	1.0
UP_SEQ_FEATURE	topological domain:Cytoplasmic	3	23.076923076923077	0.4127515357262044	NRG1, UNC5D, CSMD1	9	3456	20063	1.935088734567901	1.0	1.0	1.0
UP_SEQ_FEATURE	glycosylation site:N-linked (GlcNAc...)	3	23.076923076923077	0.5286524494947025	NRG1, UNC5D, CSMD1	9	4234	20063	1.5795150370020468	1.0	1.0	1.0

Annotation Cluster 2	Enrichment Score: 0.24670121575583095
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0005515~protein binding	4	30.76923076923077	0.3436982631862482	AGPAT5, TNKS, DLC1, MCPH1	5	8785	16881	1.537256687535572	0.999959216425656	1.0	1.0
UP_KEYWORDS	Cytoplasm	3	23.076923076923077	0.5918439684046386	TNKS, DLC1, MCPH1	9	4816	20581	1.4244878183831673	1.0	1.0	1.0
UP_KEYWORDS	Phosphoprotein	3	23.076923076923077	0.8943588095872061	TNKS, DLC1, MCPH1	9	8246	20581	0.8319589295820196	1.0	1.0	1.0

