Annotation Cluster 1	Enrichment Score: 46.22062886104295
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR013087:Zinc finger C2H2-type/integrase DNA-binding domain	54	83.07692307692308	3.2650205011668587E-72	ZNF573, ZNF571, ZNF570, ZFP82, ZNF808, ZNF607, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF569, ZNF568, ZNF567, ZNF566, ZNF17, ZNF836, ZNF432, ZNF793, ZNF551, ZNF550, ZNF792, ZNF274, HKR1, ZNF790, ZNF350, ZNF471, ZNF829, ZNF749, ZNF549, ZNF667, ZNF347, ZNF665, ZNF585B, ZNF345, ZNF585A, ZNF420, ZNF540, ZNF221, ZNF781, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF615, ZSCAN4, ZNF614, ZNF613, ZNF534, ZNF578, ZNF577, ZNF850	57	712	18559	24.694115907746895	6.530041002333718E-71	6.530041002333718E-71	6.530041002333718E-71
INTERPRO	IPR015880:Zinc finger, C2H2-like	54	83.07692307692308	1.3499827465147178E-70	ZNF573, ZNF571, ZNF570, ZFP82, ZNF808, ZNF607, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF569, ZNF568, ZNF567, ZNF566, ZNF17, ZNF836, ZNF432, ZNF793, ZNF551, ZNF550, ZNF792, ZNF274, HKR1, ZNF790, ZNF350, ZNF471, ZNF829, ZNF749, ZNF549, ZNF667, ZNF347, ZNF665, ZNF585B, ZNF345, ZNF585A, ZNF420, ZNF540, ZNF221, ZNF781, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF615, ZSCAN4, ZNF614, ZNF613, ZNF534, ZNF578, ZNF577, ZNF850	57	762	18559	23.07376709490261	2.6999654930294356E-69	1.3499827465147178E-69	1.3499827465147178E-69
INTERPRO	IPR001909:Krueppel-associated box	48	73.84615384615385	2.4543990833474233E-70	ZNF793, ZNF573, ZNF551, ZNF550, ZNF792, ZNF571, ZNF274, ZNF350, ZNF471, ZNF570, HKR1, ZNF790, ZFP82, ZNF808, ZNF829, ZNF607, ZNF749, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF549, ZNF569, ZNF568, ZNF667, ZNF567, ZNF347, ZNF585B, ZNF566, ZNF420, ZNF585A, ZNF17, ZNF221, ZNF540, ZNF583, ZNF461, ZNF383, ZNF616, ZNF836, ZNF615, ZNF614, ZNF613, ZNF534, ZNF578, ZNF577, ZNF432, ZNF850	57	402	18559	38.87719298245614	4.908798166694847E-69	1.636266055564949E-69	1.636266055564949E-69
UP_SEQ_FEATURE	zinc finger region:C2H2-type 3	51	78.46153846153847	4.9820068520781216E-70	ZNF573, ZNF571, ZNF570, ZFP82, ZNF808, ZNF607, ZNF529, ZNF528, ZNF649, ZNF527, ZNF569, ZNF568, ZNF567, ZNF566, ZNF17, ZNF836, ZNF432, ZNF793, ZNF551, ZNF550, ZNF792, ZNF274, HKR1, ZNF790, ZNF350, ZNF471, ZNF829, ZNF549, ZNF667, ZNF347, ZNF665, ZNF585B, ZNF345, ZNF585A, ZNF420, ZNF540, ZNF221, ZNF781, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF615, ZSCAN4, ZNF614, ZNF613, ZNF534, ZNF578, ZNF577	56	636	20063	28.729026280323453	5.779127948410621E-68	5.8289480169314025E-68	4.732906509474215E-68
INTERPRO	IPR007087:Zinc finger, C2H2	54	83.07692307692308	1.8074673041245304E-69	ZNF573, ZNF571, ZNF570, ZFP82, ZNF808, ZNF607, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF569, ZNF568, ZNF567, ZNF566, ZNF17, ZNF836, ZNF432, ZNF793, ZNF551, ZNF550, ZNF792, ZNF274, HKR1, ZNF790, ZNF350, ZNF471, ZNF829, ZNF749, ZNF549, ZNF667, ZNF347, ZNF665, ZNF585B, ZNF345, ZNF585A, ZNF420, ZNF540, ZNF221, ZNF781, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF615, ZSCAN4, ZNF614, ZNF613, ZNF534, ZNF578, ZNF577, ZNF850	57	799	18559	22.00526974507608	3.6149346082490608E-68	9.037336520622652E-69	9.037336520622652E-69
UP_SEQ_FEATURE	zinc finger region:C2H2-type 4	50	76.92307692307693	2.5418926868948586E-69	ZNF573, ZNF571, ZNF570, ZFP82, ZNF808, ZNF607, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF569, ZNF568, ZNF567, ZNF566, ZNF17, ZNF836, ZNF432, ZNF793, ZNF551, ZNF550, ZNF792, ZNF274, HKR1, ZNF790, ZNF350, ZNF471, ZNF829, ZNF549, ZNF667, ZNF347, ZNF665, ZNF585B, ZNF345, ZNF585A, ZNF420, ZNF540, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF615, ZSCAN4, ZNF614, ZNF613, ZNF534, ZNF578, ZNF577	56	588	20063	30.46495383867833	2.948595516798036E-67	1.4870072218334922E-67	1.207399026275058E-67
UP_SEQ_FEATURE	zinc finger region:C2H2-type 8	47	72.3076923076923	5.596442468388641E-69	ZNF573, ZNF551, ZNF550, ZNF792, ZNF571, ZNF350, ZNF471, ZNF570, HKR1, ZNF790, ZFP82, ZNF808, ZNF829, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF549, ZNF569, ZNF568, ZNF667, ZNF567, ZNF347, ZNF665, ZNF585B, ZNF566, ZNF345, ZNF420, ZNF585A, ZNF17, ZNF221, ZNF540, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF836, ZNF615, ZNF614, ZNF613, ZNF534, ZNF578, ZNF577, ZNF432	56	427	20063	39.43463532954165	6.491873263330823E-67	2.18261256267157E-67	1.772206781656403E-67
UP_SEQ_FEATURE	zinc finger region:C2H2-type 7	47	72.3076923076923	2.7905361617338454E-67	ZNF573, ZNF551, ZNF550, ZNF792, ZNF571, ZNF350, ZNF471, ZNF570, HKR1, ZNF790, ZFP82, ZNF808, ZNF829, ZNF607, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF549, ZNF569, ZNF568, ZNF667, ZNF567, ZNF347, ZNF665, ZNF585B, ZNF566, ZNF345, ZNF420, ZNF17, ZNF221, ZNF540, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF836, ZNF615, ZNF614, ZNF613, ZNF534, ZNF578, ZNF577, ZNF432	56	463	20063	36.36844338167233	3.2370219476112605E-65	8.162318273071497E-66	6.627523384117883E-66
UP_SEQ_FEATURE	zinc finger region:C2H2-type 10	44	67.6923076923077	1.9406341413692085E-66	ZNF573, ZNF551, ZNF792, ZNF571, ZNF471, ZNF570, HKR1, ZNF790, ZFP82, ZNF808, ZNF829, ZNF607, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF549, ZNF569, ZNF568, ZNF667, ZNF567, ZNF347, ZNF665, ZNF585B, ZNF345, ZNF420, ZNF585A, ZNF17, ZNF221, ZNF540, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF836, ZNF615, ZNF614, ZNF613, ZNF534, ZNF578, ZNF432	56	341	20063	46.228110599078335	2.2511356039882818E-64	4.541083890803948E-65	3.6872048686014963E-65
UP_SEQ_FEATURE	domain:KRAB	44	67.6923076923077	2.534794621163151E-66	ZNF793, ZNF573, ZNF551, ZNF550, ZNF792, ZNF571, ZNF350, ZNF471, ZNF570, HKR1, ZNF790, ZFP82, ZNF808, ZNF829, ZNF607, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF549, ZNF569, ZNF568, ZNF667, ZNF567, ZNF347, ZNF585B, ZNF566, ZNF420, ZNF585A, ZNF17, ZNF221, ZNF540, ZNF583, ZNF461, ZNF383, ZNF616, ZNF836, ZNF615, ZNF614, ZNF613, ZNF534, ZNF577, ZNF432	56	343	20063	45.958558933777596	2.940361760549255E-64	4.942849511268145E-65	4.0134248168416555E-65
UP_SEQ_FEATURE	zinc finger region:C2H2-type 5	48	73.84615384615385	5.323487648419623E-66	ZNF793, ZNF573, ZNF551, ZNF550, ZNF792, ZNF571, ZNF274, ZNF350, ZNF471, ZNF570, HKR1, ZNF790, ZNF808, ZNF829, ZNF607, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF549, ZNF569, ZNF568, ZNF567, ZNF347, ZNF665, ZNF585B, ZNF566, ZNF345, ZNF420, ZNF585A, ZNF17, ZNF221, ZNF540, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF836, ZNF615, ZNF614, ZNF613, ZNF534, ZNF578, ZNF577, ZNF432	56	550	20063	31.267012987012983	6.175245672166762E-64	8.897829355215657E-65	7.224733237140917E-65
UP_SEQ_FEATURE	zinc finger region:C2H2-type 6	47	72.3076923076923	1.2374966533042678E-65	ZNF573, ZNF551, ZNF550, ZNF792, ZNF571, ZNF350, ZNF471, ZNF570, HKR1, ZNF790, ZFP82, ZNF808, ZNF829, ZNF607, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF549, ZNF569, ZNF568, ZNF667, ZNF567, ZNF347, ZNF665, ZNF585B, ZNF566, ZNF345, ZNF420, ZNF585A, ZNF221, ZNF540, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF836, ZNF615, ZNF614, ZNF613, ZNF534, ZNF578, ZNF577, ZNF432	56	501	20063	33.60995865412033	1.4354961178329505E-63	1.8098388554574918E-64	1.469527275798818E-64
UP_SEQ_FEATURE	zinc finger region:C2H2-type 11	42	64.61538461538461	3.63099338778295E-64	ZNF573, ZNF551, ZNF792, ZNF571, ZNF471, ZNF570, HKR1, ZNF790, ZFP82, ZNF808, ZNF607, ZNF606, ZNF529, ZNF528, ZNF527, ZNF549, ZNF569, ZNF568, ZNF667, ZNF567, ZNF347, ZNF665, ZNF585B, ZNF345, ZNF420, ZNF585A, ZNF17, ZNF221, ZNF540, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF836, ZNF615, ZNF614, ZNF613, ZNF534, ZNF578, ZNF432	56	301	20063	49.99086378737542	4.211952329828222E-62	4.7202914041178347E-63	3.83271524265978E-63
UP_SEQ_FEATURE	zinc finger region:C2H2-type 9	44	67.6923076923077	4.8462770187295565E-64	ZNF573, ZNF551, ZNF792, ZNF571, ZNF471, ZNF570, HKR1, ZNF790, ZFP82, ZNF808, ZNF829, ZNF607, ZNF606, ZNF529, ZNF528, ZNF649, ZNF527, ZNF549, ZNF569, ZNF568, ZNF667, ZNF567, ZNF347, ZNF665, ZNF585B, ZNF345, ZNF420, ZNF585A, ZNF17, ZNF221, ZNF540, ZNF583, ZNF461, ZNF383, ZNF260, ZNF71, ZNF616, ZNF836, ZNF615, ZNF614, ZNF613, ZNF534, ZNF578, ZNF432	56	385	20063	40.94489795918367	5.6216813417262856E-62	5.670144111913581E-63	4.6039631677930787E-63
