Annotation Cluster 1	Enrichment Score: 0.7276153437884353
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Alternative splicing	4	57.14285714285714	0.1361004480258487	CHODL, NCAM2, SAMSN1, ABCC13	4	10587	20581	1.9439879097005761	0.9168475156485113	1.0	1.0
UP_SEQ_FEATURE	transmembrane region	3	42.857142857142854	0.1584989925155821	CHODL, NCAM2, ABCC13	4	5056	20063	2.976117484177215	0.9775507370997063	1.0	1.0
UP_KEYWORDS	Transmembrane helix	3	42.857142857142854	0.18377211036610588	CHODL, NCAM2, ABCC13	4	5634	20581	2.7397497337593184	0.968319333395153	1.0	1.0
UP_KEYWORDS	Transmembrane	3	42.857142857142854	0.1847583659430394	CHODL, NCAM2, ABCC13	4	5651	20581	2.7315076977526105	0.9689638413150565	1.0	1.0
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	3	42.857142857142854	0.19529690762741123	CHODL, NCAM2, ABCC13	4	5163	18224	2.6472980825101686	0.8241730825829836	1.0	1.0
UP_KEYWORDS	Membrane	3	42.857142857142854	0.3011915577144392	CHODL, NCAM2, ABCC13	4	7494	20581	2.059747798238591	0.9977401041131063	1.0	1.0

Annotation Cluster 2	Enrichment Score: 0.41291365502837074
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Alternative splicing	4	57.14285714285714	0.1361004480258487	CHODL, NCAM2, SAMSN1, ABCC13	4	10587	20581	1.9439879097005761	0.9168475156485113	1.0	1.0
UP_KEYWORDS	Polymorphism	3	42.857142857142854	0.6264982336914501	NCAM2, SAMSN1, ABCC13	4	12043	20581	1.281719671178278	0.9999999464233914	1.0	1.0
UP_SEQ_FEATURE	sequence variant	3	42.857142857142854	0.6768300450535569	NCAM2, SAMSN1, ABCC13	4	12443	20063	1.2092943823836695	0.9999999999838757	1.0	1.0

