Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	compositionally biased region:Gln-rich	4	4.2105263157894735	0.02217533074680314	SPRR4, DENND4B, CELF3, ARNT	80	152	20063	6.59967105263158	0.9997507895730277	0.6067878967830826	0.6067878967830826
GOTERM_MF_DIRECT	GO:0005544~calcium-dependent phospholipid binding	3	3.1578947368421053	0.026088382620056208	C2CD4D, ANXA9, SYT6	74	58	16881	11.799394221808015	0.9854411382918793	1.0	1.0
GOTERM_CC_DIRECT	GO:0005758~mitochondrial intermembrane space	3	3.1578947368421053	0.039137174511289355	HSD3B2, HSD3B1, THEM4	78	74	18224	9.471933471933472	0.9916944772615386	1.0	1.0
GOTERM_BP_DIRECT	GO:0030216~keratinocyte differentiation	3	3.1578947368421053	0.04109938121415454	SPRR4, FLG, SPRR1A	72	76	16792	9.206140350877194	0.9999999690455751	1.0	1.0
GOTERM_BP_DIRECT	GO:0006813~potassium ion transport	3	3.1578947368421053	0.047128030610249935	KCNJ10, KCND3, GJA5	72	82	16792	8.53252032520325	0.9999999976973113	1.0	1.0
UP_KEYWORDS	Phosphoprotein	42	44.21052631578947	0.0529418760631587	FLG, NOTCH2, IGSF8, WDR3, PRCC, ATP1A1, IQGAP3, SNX27, VPS72, ADORA3, GJA5, ENSA, TNFAIP8L2-SCNM1, THEM4, PHGDH, HMGCS2, HAO2, RBM15, KCNJ10, SETDB1, DENND4B, SORT1, KCND3, CEP350, GOLPH3L, LYSMD1, ARNT, C1ORF162, GDAP2, GATAD2B, SYT6, VANGL1, TBX15, BCL9, SCNM1, RFX5, CASQ2, HDGF, VPS45, PI4KB, S100A9, CERS2	84	8246	20581	1.2479383943730293	0.9999224584838933	1.0	1.0
GOTERM_CC_DIRECT	GO:0016607~nuclear speck	4	4.2105263157894735	0.0534017902774449	SCNM1, RBM15, TNFAIP8L2-SCNM1, GATAD2B	78	201	18224	4.649572649572649	0.9986199924847209	1.0	1.0
UP_SEQ_FEATURE	sequence variant	57	60.0	0.06356428743044891	PGLYRP4, SPAG17, WDR3, LAMC2, SLC22A15, VPS72, ACP6, ADORA3, GJA5, CTSK, PHGDH, GJA8, HMGCS2, ANXA9, SLC16A4, NBPF8, KCND3, NBPF9, TMOD4, NBPF7, ARNT, C1ORF162, ATP5F1, RFX5, CASQ2, CHI3L2, S100A9, CERS2, FLG, SPRR4, NOTCH2, PRCC, ATP1A1, IQGAP3, SNX27, KIAA1324, THEM5, THEM4, CD58, HAO2, KCNJ10, SETDB1, HSD3B2, SORT1, KCNJ9, FAM46C, CEP350, REG4, HSD3B1, ADAM30, GDAP2, WARS2, VANGL1, TBX15, BCL9, HDGF, SPRR1A	80	12443	20063	1.148829663264486	0.9999999999720199	0.9070134860267902	0.9070134860267902
GOTERM_CC_DIRECT	GO:0031965~nuclear membrane	4	4.2105263157894735	0.07287589626267599	RBM15, SORT1, WDR3, CERS2	78	229	18224	4.081065950061583	0.999886094508636	1.0	1.0
UP_KEYWORDS	Golgi apparatus	7	7.368421052631578	0.10951973748057489	DENND4B, SORT1, KIAA1324, GOLPH3L, NMNAT2, PI4KB, VPS45	84	812	20581	2.112171592775041	0.9999999982835632	1.0	1.0
GOTERM_CC_DIRECT	GO:0005802~trans-Golgi network	3	3.1578947368421053	0.11280280144028071	KIAA1324, GOLPH3L, NMNAT2	78	136	18224	5.153846153846154	0.9999994213453915	1.0	1.0
KEGG_PATHWAY	hsa01100:Metabolic pathways	9	9.473684210526317	0.1269680162326699	HSD3B2, HSD3B1, PHGDH, NMNAT2, PI4KB, HMGCS2, ATP5F1, HAO2, CERS2	30	1219	6879	1.6929450369155044	0.9999832720579963	1.0	1.0
UP_KEYWORDS	Endosome	5	5.263157894736842	0.12958508490838172	SNX27, SORT1, KIAA1324, ADAM30, VPS45	84	481	20581	2.546901296901297	0.9999999999674628	1.0	1.0
GOTERM_CC_DIRECT	GO:0043209~myelin sheath	3	3.1578947368421053	0.13521988790870074	PHGDH, ATP1A1, ATP5F1	78	152	18224	4.611336032388664	0.9999999731661371	1.0	1.0
GOTERM_MF_DIRECT	GO:0008201~heparin binding	3	3.1578947368421053	0.15224199896867496	REG4, HDGF, LAMC2	74	160	16881	4.277280405405405	0.9999999999966619	1.0	1.0
GOTERM_CC_DIRECT	GO:0005794~Golgi apparatus	7	7.368421052631578	0.15722904442665783	BCL9, DENND4B, SORT1, KIAA1324, NMNAT2, ATP1A1, VPS45	78	863	18224	1.8951184003327688	0.9999999987834017	1.0	1.0
UP_SEQ_FEATURE	compositionally biased region:Poly-Arg	3	3.1578947368421053	0.17770516538184344	NBPF8, NBPF9, ARNT	80	194	20063	3.878157216494845	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0000166~nucleotide binding	4	4.2105263157894735	0.19078266823163884	RBM15, CELF3, HDGF, ATP1A1	74	348	16881	2.6220876048462256	0.999999999999998	1.0	1.0
GOTERM_MF_DIRECT	GO:0005102~receptor binding	4	4.2105263157894735	0.1962773517117698	ENSA, CD58, VTCN1, HAO2	74	353	16881	2.584947553786081	0.9999999999999993	1.0	1.0
