Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	zinc finger region:C2H2-type 1; degenerate	11	16.923076923076923	1.1985151695551259E-12	ZNF808, ZNF790, ZNF606, ZNF529, ZNF549, ZNF527, ZNF567, ZNF347, ZNF578, ZNF577, ZNF566	56	123	20063	32.040214866434376	1.3902434758961135E-10	6.677441658949987E-12	5.421854338463665E-12
UP_SEQ_FEATURE	zinc finger region:C2H2-type 2; degenerate	8	12.307692307692308	1.4801342756174823E-9	ZNF792, ZNF829, ZNF607, ZNF606, ZNF529, ZNF549, ZNF614, ZNF578	56	76	20063	37.712406015037594	1.7169555688312244E-7	7.871623193056611E-9	6.391488917439128E-9
GOTERM_MF_DIRECT	GO:0000977~RNA polymerase II regulatory region sequence-specific DNA binding	6	9.230769230769232	5.708872605486127E-4	ZNF551, ZNF793, ZNF792, ZNF583, ZNF570, ZNF549	56	208	16881	8.695570054945055	0.010791306833562442	0.0021693715900847283	0.001941016685865283
UP_KEYWORDS	Polymorphism	43	66.15384615384615	0.020071306237931963	ZNF793, ZNF573, ZNF551, ZNF550, ZNF792, ZNF571, ZNF274, ZNF350, ZNF471, HKR1, ZNF790, SIPA1L3, WDR87, ZNF808, ZNF607, ZNF749, ZNF606, ZNF529, ZNF528, ZNF649, ZNF549, ZNF569, ZNF568, ZNF667, ZNF347, C19ORF18, ZNF665, ZNF585B, ZNF17, ZNF221, ZNF540, ZNF583, ZNF461, ZNF71, ZNF616, ZNF836, ZNF615, ZSCAN4, ZNF614, ZNF613, ZNF578, ZNF577, ZNF432	59	12043	20581	1.2455129008060102	0.4773352771716962	0.08028522495172785	0.06774065855302037
UP_SEQ_FEATURE	sequence variant	42	64.61538461538461	0.03516131067793913	ZNF793, ZNF573, ZNF551, ZNF550, ZNF792, ZNF571, ZNF350, ZNF471, HKR1, ZNF790, SIPA1L3, WDR87, ZNF808, ZNF607, ZNF606, ZNF529, ZNF528, ZNF649, ZNF549, ZNF569, ZNF568, ZNF667, ZNF347, C19ORF18, ZNF665, ZNF585B, ZNF17, ZNF221, ZNF540, ZNF583, ZNF461, ZNF71, ZNF616, ZNF836, LOC644189, ZNF615, ZSCAN4, ZNF614, ZNF613, ZNF534, ZNF577, ZNF432	56	12443	20063	1.2092943823836695	0.9842693610215307	0.14692404818995994	0.1192973040858649
UP_KEYWORDS	Repressor	5	7.6923076923076925	0.0853753165439598	ZNF540, ZNF274, ZNF350, ZNF606, ZNF649	59	592	20581	2.94620361887311	0.9424860272196941	0.3035566810451904	0.2561259496318794
UP_SEQ_FEATURE	splice variant	25	38.46153846153847	0.26652159585224655	ZNF793, ZNF573, ZNF551, ZNF550, ZNF792, ZNF274, HKR1, ZFP82, WDR87, ZNF808, ZNF829, ZNF607, ZNF529, ZNF528, ZNF549, ZNF568, ZNF567, ZNF585A, ZNF17, ZNF540, ZNF781, ZNF461, ZNF615, ZNF613, ZNF534	56	7760	20063	1.1542134572901326	0.9999999999999998	0.9171478445503779	0.7446926942930417
UP_KEYWORDS	Alternative splicing	32	49.23076923076923	0.43119647939262035	ZNF793, ZNF573, ZNF551, ZNF550, ZNF274, ZNF471, ZNF570, HKR1, WDR87, ZNF808, ZNF829, ZNF607, ZNF528, ZNF527, ZNF549, ZNF569, ZNF568, ZNF567, ZNF347, ZNF665, ZNF566, ZNF420, ZNF585A, ZNF17, ZNF540, ZNF781, ZNF461, ZNF615, ZNF614, ZNF613, ZNF534, ZNF577	59	10587	20581	1.054366323905397	0.9999999855857242	1.0	0.8709677419354839
COG_ONTOLOGY	Transcription / Cell division and chromosome partitioning	3	4.615384615384616	0.48084242999571036	ZNF573, ZNF836, ZNF615	48	69	2026	1.835144927536232	0.7304754175072411	0.48084242999571036	0.48084242999571036
GOTERM_MF_DIRECT	GO:0043565~sequence-specific DNA binding	3	4.615384615384616	0.5066095510472732	ZNF274, ZSCAN4, LEUTX	56	518	16881	1.7458287369001655	0.9999985187647962	1.0	0.9444444444444444
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	3	4.615384615384616	0.512558523848007	HKR1, ZNF260, ZNF568	56	521	16792	1.72662462297779	0.9999999335925128	1.0	1.0
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	4	6.153846153846154	0.9956938087191454	ZNF540, ZNF350, ZNF260, ZNF420	59	2784	18224	0.44379505162672894	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	6	9.230769230769232	0.9999591839754093	ZNF540, ZNF274, ZNF383, ZNF260, ZNF578, WDR87	59	5222	18224	0.35490006426526627	1.0	1.0	1.0
UP_KEYWORDS	Cytoplasm	4	6.153846153846154	0.9999672377268238	ZNF540, ZNF274, ZNF383, ZNF578	59	4816	20581	0.2897263359423391	1.0	1.0	0.9999672377268238
GOTERM_MF_DIRECT	GO:0005515~protein binding	12	18.461538461538463	0.9999997785666372	ZNF540, ZNF792, ZNF550, ZNF274, ZNF350, ZNF607, ZNF260, ZNF649, ZNF614, ZNF569, ZNF567, ZNF420	56	8785	16881	0.4117651841613139	1.0	1.0	0.9999997785666372
UP_KEYWORDS	Phosphoprotein	3	4.615384615384616	0.9999999999951784	ZNF551, ZNF792, SIPA1L3	59	8246	20581	0.12690898925827418	1.0	1.0	0.9999999999951784
