Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0003677~DNA binding	3	21.428571428571427	0.22226425700224595	PRIM2, ZNF391, MCM3	10	1674	16881	3.025268817204301	0.99988252265841	1.0	1.0
UP_KEYWORDS	Secreted	3	21.428571428571427	0.24641323061345427	MTRNR2L9, IL17F, EYS	11	1965	20581	2.8564885496183208	0.9999999680015336	1.0	1.0
UP_SEQ_FEATURE	sequence variant	8	57.14285714285714	0.27162954224309366	PRIM2, KHDRBS2, TFAP2D, ZNF391, MCM3, IL17F, EYS, FAM83B	10	12443	20063	1.2899140078759141	0.9999999998313389	1.0	1.0
GOTERM_CC_DIRECT	GO:0016020~membrane	3	21.428571428571427	0.3445296372574942	ELOVL5, MCM3, FAM83B	11	2200	18224	2.259173553719008	0.9999740685684115	1.0	1.0
UP_KEYWORDS	Polymorphism	8	57.14285714285714	0.3457236219824887	PRIM2, KHDRBS2, TFAP2D, ZNF391, MCM3, IL17F, EYS, FAM83B	11	12043	20581	1.2428796811425726	0.9999999999942265	1.0	1.0
UP_KEYWORDS	Disease mutation	3	21.428571428571427	0.3568608755958259	ELOVL5, IL17F, EYS	11	2550	20581	2.2011764705882353	0.9999999999979742	1.0	1.0
UP_KEYWORDS	Phosphoprotein	6	42.857142857142854	0.3685310487378798	PRIM2, KHDRBS2, TFAP2D, ELOVL5, MCM3, FAM83B	11	8246	20581	1.361387339316032	0.9999999999993371	1.0	1.0
UP_SEQ_FEATURE	disulfide bond	3	21.428571428571427	0.38452641262954557	PTP4A1, IL17F, EYS	10	2917	20063	2.0633870414809734	0.9999999999999989	1.0	1.0
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	3	21.428571428571427	0.46587203543296607	PRIM2, KHDRBS2, MCM3	11	2784	18224	1.7852664576802506	0.999999844713784	1.0	1.0
UP_KEYWORDS	Disulfide bond	3	21.428571428571427	0.5161752906615976	PTP4A1, IL17F, EYS	11	3434	20581	1.6345369831100756	1.0	1.0	1.0
UP_KEYWORDS	Glycoprotein	3	21.428571428571427	0.6846410469642272	MCM3, IL17F, EYS	11	4551	20581	1.233355306526038	1.0	1.0	1.0
UP_KEYWORDS	Cytoplasm	3	21.428571428571427	0.718065350273833	PTP4A1, MTRNR2L9, FAM83B	11	4816	20581	1.1654900332225913	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	3	21.428571428571427	0.8286601406444501	PTP4A1, MTRNR2L9, FAM83B	11	5222	18224	0.9517774450750321	1.0	1.0	1.0
UP_KEYWORDS	Membrane	3	21.428571428571427	0.9273521962677106	PTP4A1, ELOVL5, FAM83B	11	7494	20581	0.7489991993594876	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0005515~protein binding	4	28.57142857142857	0.9287041894042565	KHDRBS2, ELOVL5, MCM3, IL17F	10	8785	16881	0.768628343767786	1.0	1.0	1.0
UP_KEYWORDS	Alternative splicing	4	28.57142857142857	0.9547735598112241	PRIM2, ELOVL5, MCM3, EYS	11	10587	20581	0.7069046944365731	1.0	1.0	1.0
