Annotation Cluster 1	Enrichment Score: 7.197607803134386
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	keratin	8	61.53846153846154	3.662105351086767E-13	KRTAP7-1, KRTAP20-3, KRTAP19-5, KRTAP20-2, KRTAP19-3, KRTAP19-4, KRTAP19-1, KRTAP19-2	12	144	19235	89.05092592592592	1.0255352123067496E-11	1.0255352123067496E-11	3.063993503360507E-10
GOTERM_CC_FAT	GO:0005882~intermediate filament	8	61.53846153846154	3.456931840137663E-11	KRTAP7-1, KRTAP20-3, KRTAP19-5, KRTAP20-2, KRTAP19-3, KRTAP19-4, KRTAP19-1, KRTAP19-2	12	183	12782	46.564663023679415	1.0716497689244875E-9	1.0716497689244875E-9	2.969801071728284E-8
GOTERM_CC_FAT	GO:0045111~intermediate filament cytoskeleton	8	61.53846153846154	4.02749839508637E-11	KRTAP7-1, KRTAP20-3, KRTAP19-5, KRTAP20-2, KRTAP19-3, KRTAP19-4, KRTAP19-1, KRTAP19-2	12	187	12782	45.568627450980394	1.2485251721372492E-9	6.242625305574734E-10	3.4599656473233154E-8
GOTERM_CC_FAT	GO:0044430~cytoskeletal part	8	61.53846153846154	3.146554614894814E-6	KRTAP7-1, KRTAP20-3, KRTAP19-5, KRTAP20-2, KRTAP19-3, KRTAP19-4, KRTAP19-1, KRTAP19-2	12	952	12782	8.950980392156863	9.753858932604054E-5	3.2513920252275064E-5	0.0027031256547016547
GOTERM_CC_FAT	GO:0005856~cytoskeleton	8	61.53846153846154	3.771489826617312E-5	KRTAP7-1, KRTAP20-3, KRTAP19-5, KRTAP20-2, KRTAP19-3, KRTAP19-4, KRTAP19-1, KRTAP19-2	12	1381	12782	6.17040791696838	0.0011685006650269392	2.922532592479765E-4	0.03239566663689741
GOTERM_CC_FAT	GO:0043228~non-membrane-bounded organelle	9	69.23076923076923	2.614990216220454E-4	BACH1, KRTAP7-1, KRTAP20-3, KRTAP19-5, KRTAP20-2, KRTAP19-3, KRTAP19-4, KRTAP19-1, KRTAP19-2	12	2596	12782	3.692796610169492	0.008074752393546936	0.0016201920239065082	0.22442705548675335
GOTERM_CC_FAT	GO:0043232~intracellular non-membrane-bounded organelle	9	69.23076923076923	2.614990216220454E-4	BACH1, KRTAP7-1, KRTAP20-3, KRTAP19-5, KRTAP20-2, KRTAP19-3, KRTAP19-4, KRTAP19-1, KRTAP19-2	12	2596	12782	3.692796610169492	0.008074752393546936	0.0016201920239065082	0.22442705548675335

Annotation Cluster 2	Enrichment Score: 0.1376224295045611
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	topological domain:Extracellular	3	23.076923076923077	0.47783854236727735	NCAM2, GRIK1, CHODL	12	2719	19113	1.757355645457889	0.9999999997456899	0.9999999997456899	99.67012057119985
SP_PIR_KEYWORDS	signal	3	23.076923076923077	0.5774948551868975	NCAM2, GRIK1, CHODL	12	3250	19235	1.4796153846153846	0.9999999999666346	0.9999942237228392	99.9258951533822
UP_SEQ_FEATURE	signal peptide	3	23.076923076923077	0.5812754241339743	NCAM2, GRIK1, CHODL	12	3250	19113	1.4702307692307692	0.9999999999998602	0.9999996260757142	99.95266181237602
UP_SEQ_FEATURE	topological domain:Cytoplasmic	3	23.076923076923077	0.6035856500071839	NCAM2, GRIK1, CHODL	12	3374	19113	1.4161973918197985	0.9999999999999782	0.9999720943058654	99.97075196776245
UP_SEQ_FEATURE	glycosylation site:N-linked (GlcNAc...)	3	23.076923076923077	0.7229282781968966	NCAM2, GRIK1, CHODL	12	4129	19113	1.1572414628239283	1.0	0.9999817175779615	99.99874652472018
SP_PIR_KEYWORDS	glycoprotein	3	23.076923076923077	0.744758192329319	NCAM2, GRIK1, CHODL	12	4318	19235	1.1136521537748958	1.0	0.9999970833549737	99.99890661137579
UP_SEQ_FEATURE	transmembrane region	3	23.076923076923077	0.8169295110109854	NCAM2, GRIK1, CHODL	12	4911	19113	0.972968845448992	1.0	0.9999903215742506	99.99996723480965
SP_PIR_KEYWORDS	transmembrane	3	23.076923076923077	0.8200186872276154	NCAM2, GRIK1, CHODL	12	4973	19235	0.9669716468932233	1.0	0.9999938822474538	99.99994118292368
SP_PIR_KEYWORDS	membrane	3	23.076923076923077	0.9168604262942261	NCAM2, GRIK1, CHODL	12	6256	19235	0.768662084398977	1.0	0.9999908987082635	99.99999990805992
GOTERM_CC_FAT	GO:0016021~integral to membrane	3	23.076923076923077	0.975653800961434	NCAM2, GRIK1, CHODL	12	5297	12782	0.6032659996224278	1.0	0.9999999953950205	99.99999999999862
GOTERM_CC_FAT	GO:0031224~intrinsic to membrane	3	23.076923076923077	0.9805851358499993	NCAM2, GRIK1, CHODL	12	5485	12782	0.5825888787602552	1.0	0.999999973765021	99.9999999999998

Annotation Cluster 3	Enrichment Score: 0.03161446296629514
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	polymorphism	6	46.15384615384615	0.9012837264008096	BACH1, NCAM2, GRIK1, KRTAP20-2, KRTAP19-4, KRTAP19-2	12	11550	19235	0.8326839826839827	1.0	0.9999976634395744	99.99999961325736
UP_SEQ_FEATURE	sequence variant	6	46.15384615384615	0.9305936212644143	BACH1, NCAM2, GRIK1, KRTAP20-2, KRTAP19-4, KRTAP19-2	12	11992	19113	0.7969062708472314	1.0	0.9999997279827039	99.99999999352585
SP_PIR_KEYWORDS	phosphoprotein	3	23.076923076923077	0.9583739716287256	BACH1, NCAM2, GRIK1	12	7263	19235	0.6620886685942449	1.0	0.9999969976597842	99.99999999971809

