Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Phosphoprotein	7	70.0	0.10004219018165782	DCC, VPS4B, KIAA1468, BCL2, WDR7, TNFRSF11A, SERPINB7	10	8246	20581	1.747113752122241	0.9936516157504197	0.8003375214532625	0.8003375214532625
UP_KEYWORDS	Polymorphism	8	80.0	0.20483838469287718	SERPINB13, PIGN, DCC, VPS4B, KIAA1468, BCL2, TNFRSF11A, SERPINB7	10	12043	20581	1.3671676492568299	0.9999833329188765	1.0	1.0
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	5	50.0	0.2401497400704278	SERPINB13, VPS4B, BCL2, WDR7, SERPINB7	10	5222	18224	1.7449253159708924	0.999542506994838	1.0	1.0
UP_SEQ_FEATURE	sequence variant	8	80.0	0.27162954224309366	SERPINB13, PIGN, DCC, VPS4B, KIAA1468, BCL2, TNFRSF11A, SERPINB7	10	12443	20063	1.2899140078759141	0.9999999924353813	1.0	1.0
UP_KEYWORDS	Alternative splicing	7	70.0	0.28302484015507234	SERPINB13, KIAA1468, BCL2, WDR7, TNFRSF11A, SERPINB7, CDH19	10	10587	20581	1.360791536790403	0.9999998840696214	1.0	1.0
UP_KEYWORDS	Disease mutation	3	30.0	0.3088961981774262	PIGN, BCL2, TNFRSF11A	10	2550	20581	2.421294117647059	0.9999999801355045	1.0	1.0
UP_KEYWORDS	Coiled coil	3	30.0	0.3919150490526436	SERPINB13, VPS4B, KIAA1468	10	3036	20581	2.0336956521739133	0.9999999999573141	1.0	1.0
GOTERM_CC_DIRECT	GO:0005829~cytosol	3	30.0	0.5074002521427147	DCC, VPS4B, BCL2	10	3315	18224	1.649230769230769	0.9999999975462112	1.0	1.0
UP_SEQ_FEATURE	splice variant	4	40.0	0.7425837614312724	SERPINB13, KIAA1468, BCL2, WDR7	10	7760	20063	1.0341752577319587	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0005515~protein binding	4	40.0	0.8055858054297584	DCC, VPS4B, BCL2, TNFRSF11A	8	8785	16881	0.9607854297097325	1.0	1.0	1.0
